Id;Predictor
1;10.134
2;6.06344827586
3;12.037037037
4;5.48571428571
5;6.64615384615
6;5.4
7;11.8302134146
8;6.39259259259
9;6.52075471698
10;8.38306451613
11;7.4641955836
12;12.9416
13;12.2641509434
14;8.78048780488
15;5.96404761905
16;6.45
17;7.99272727273
18;8.8661971831
19;9.54339622642
20;8.4641025641
21;10.8903225806
22;7.30416129032
23;9.73831775701
24;6.11272727273
25;9.25473684211
26;7.17714285714
27;6.28392857143
28;10.6363636364
29;7.81860465116
30;8.07966101695
31;7.20166666667
32;6.92437869822
33;7.78646616541
34;7.6452173913
35;10.2756181818
36;8.69842105263
37;5.59574132492
38;7.40519480519
39;6.98733333333
40;9.09473684211
41;9.60571428571
42;6.01559633028
43;3.41518796992
44;2.25547560976
45;5.78677248677
46;9.6
47;10.048
48;5.48931506849
49;6.54777070064
50;9.55134593993
51;5.82835820896
52;7.21463768116
53;10.1647058824
54;8.5776119403
55;10.7206896552
56;10.1878787879
57;8.95476190476
58;8.48852459016
59;10.110754717
60;8.53691275168
61;8.13961538462
62;7.17714285714
63;9.20825688073
64;8.58885135135
65;5.46358490566
66;7.87959183673
67;7.53323076923
68;16.2219512195
69;7.75633423181
70;8.35777777778
71;8.95056179775
72;5.11171508903
73;4.79830917874
74;7.98032786885
75;7.96290322581
76;7.68
77;5.96553429027
78;7.48255319149
79;7.51304347826
80;6.9359375
81;3.53338762215
82;4.83067729084
83;8.56666666667
84;4.68514150943
85;8.2848
86;14.895
87;8.69475384615
88;10.1878787879
89;7.94302325581
90;8.63104194858
91;4.77948387097
92;2.97
93;7.64090909091
94;9.88823529412
95;7.78225806452
96;8.09156213018
97;10.7558139535
98;8.01759358289
99;7.51304347826
100;4.025
101;5.8088772846
102;7.32666666667
103;7.67111111111
104;5.67225806452
105;8.41951219512
106;6.05426356589
107;9.27285067873
108;6.4
109;10.004040404
110;10.2590909091
111;7.42424242424
112;6.35555555556
113;8.47254901961
114;8.01186440678
115;4.81234567901
116;8.32777777778
117;7.68
118;8.23047619048
119;7.48255319149
120;8.42926829268
121;5.4023255814
122;8.78964497041
123;9.38869565217
124;12.0071428571
125;6.74627118644
126;9.26126126126
127;10.3435294118
128;7.46808510638
129;7.45608108108
130;5.02916666667
131;5.7014084507
132;6.19109090909
133;6.35223880597
134;4.54554455446
135;5.42924528302
136;6.39418181818
137;10.2534653465
138;7.39714285714
139;4.59127201566
140;6.98298245614
141;6.11272727273
142;5.89824561404
143;9.6303030303
144;9.87428571429
145;8.84450704225
146;7.20747663551
147;6.28739495798
148;13.2583291139
149;8.26354166667
150;11.2093333333
151;11.5931034483
152;5.30755102041
153;1.92761290323
154;7.68
155;4.31857758621
156;8.02608108108
157;8.66770833333
158;4.52306818182
159;7.05306122449
160;8.01272727273
161;6.57275541796
162;3.86830985915
163;5.15240506329
164;8.3452247191
165;14.5829347826
166;9.20672268908
167;7.64090909091
168;8.09890909091
169;9.51219512195
170;6.59215686275
171;9.66666666667
172;9.76888888889
173;10.6433898305
174;7.04109589041
175;13.410745098
176;5.478425
177;8.00476190476
178;4.11105367793
179;11.5353303965
180;10.03125
181;6.49480519481
182;6.48701298701
183;7.933
184;7.10959615385
185;3.77391036184
186;5.82534883721
187;8.88
188;6.912
189;10.3838383838
190;8.75384615385
191;7.99272727273
192;8.993825
193;10.3435294118
194;6.77647058824
195;5.29010471204
196;10.0866666667
197;10.8451612903
198;6.76307692308
199;5.65666666667
200;11.1511111111
201;9.90674418605
202;9.4426056338
203;9.25473684211
204;9.34054054054
205;7.02702380952
206;11.2066666667
207;8.10869565217
208;8.74424778761
209;8.50936170213
210;6.64615384615
211;6.17142857143
212;7.85454545455
213;9.50486486486
214;6.92235649547
215;8.71428571429
216;6.03333333333
217;7.40694980695
218;10.4329302326
219;5.4023255814
220;6.89568627451
221;9.66053571429
222;6.8612244898
223;3.06737704918
224;7.68
225;6.90649019608
226;7.74854368932
227;7.79763779528
228;10.50625
229;8.62051282051
230;7.96064073227
231;5.59800443459
232;9.08648648649
233;6.3850931677
234;10.656969697
235;10.2694166667
236;7.64090909091
237;10.4727272727
238;9.55838709677
239;7.84367816092
240;9.88823529412
241;4.50568181818
242;10.5673469388
243;9.6
244;7.30869565217
245;5.92799263352
246;7.34558823529
247;9.88823529412
248;9.16035502959
249;8.06302083333
250;8.26263157895
251;11.1517241379
252;13.0251851852
253;6.94594594595
254;7.9048
255;10.4727272727
256;10.5815
257;12.5614583333
258;10.50625
259;8.63
260;14.7189565217
261;13.8637782341
262;8.16808510638
263;9.7375
264;5.81232142857
265;11.2066666667
266;7.85454545455
267;7.68
268;7.81511111111
269;8.86277108434
270;11.2102631579
271;6.91805031447
272;12.1788636364
273;3.56111111111
274;7.72835820896
275;5.48548387097
276;11.8483870968
277;7.32666666667
278;7.85176470588
279;8.44495049505
280;13.04
281;6.75466517857
282;10.5903846154
283;8.67916666667
284;9.01235955056
285;7.99272727273
286;6.3646728972
287;7.82624113475
288;8.41492537313
289;6.54838709677
290;8.07835051546
291;7.69709677419
292;7.51304347826
293;9.44692115144
294;4.64217687075
295;7.76206896552
296;5.06233766234
297;5.33590163934
298;6.724
299;7.99272727273
